,,,,,,,,,
State,District,Area,Pincode,,,,,,
MAHARASHTRA,KOLHAPUR,Parite ,416211,,,,,,
MAHARASHTRA,KOLHAPUR,Phulewadi ,416010,,,,,,
MAHARASHTRA,KOLHAPUR,Pohale Turf Alate ,416229,,,,,,
MAHARASHTRA,KOLHAPUR,Porle Turf Thane ,416229,,,,,,
MAHARASHTRA,KOLHAPUR,Pratibhanagar ,416008,,,,,,
MAHARASHTRA,KOLHAPUR,R K Nagar ,416013,,,,,,
MAHARASHTRA,KOLHAPUR,Rajarampuri ,416008,,,,,,
MAHARASHTRA,KOLHAPUR,Rankala ,416012,,,,,,
MAHARASHTRA,KOLHAPUR,Ruikar Colony ,416005,,,,,,
MAHARASHTRA,KOLHAPUR,Sadoli Khalsa ,416001,,,,,,
MAHARASHTRA,KOLHAPUR,Sangrul ,416526,,,,,,
MAHARASHTRA,KOLHAPUR,Savarde Dumala ,416001,,,,,,
MAHARASHTRA,KOLHAPUR,Shahupuri ,416001,,,,,,
MAHARASHTRA,KOLHAPUR,Shaniwar Peth ,416002,,,,,,
MAHARASHTRA,KOLHAPUR,Shingnapur ,416010,,,,,,
MAHARASHTRA,KOLHAPUR,Shivaji Peth ,416012,,,,,,
MAHARASHTRA,KOLHAPUR,Shivaji Udyam Nagar ,416008,,,,,,
MAHARASHTRA,KOLHAPUR,Shivaji University ,416004,,,,,,
MAHARASHTRA,KOLHAPUR,Shivaji Veedyapeeth Marg ,416008,,,,,,
MAHARASHTRA,KOLHAPUR,Shiye ,416122,,,,,,
MAHARASHTRA,KOLHAPUR,Shukrawar Peth ,416002,,,,,,
MAHARASHTRA,KOLHAPUR,Tasgaon ,416122,,,,,,
MAHARASHTRA,KOLHAPUR,Top ,416122,,,,,,
MAHARASHTRA,KOLHAPUR,Uchgaon ,416005,,,,,,
MAHARASHTRA,KOLHAPUR,Vadange ,416229,,,,,,
MAHARASHTRA,KOLHAPUR,Vakare ,416526,,,,,,
MAHARASHTRA,KOLHAPUR,Valivade ,416119,,,,,,
MAHARASHTRA,KOLHAPUR,Varange Padali ,416229,,,,,,
MAHARASHTRA,KOLHAPUR,Wadi Ratnagiri ,416229,,,,,,
MAHARASHTRA,KOLHAPUR,Waghave ,416001,,,,,,
MAHARASHTRA,KOLHAPUR,Washi ,416001,,,,,,
MAHARASHTRA,KOLHAPUR,Kurukali ,416001,,,,,,
MAHARASHTRA,KOLHAPUR,Ambavade ,416201,,,,,,
MAHARASHTRA,KOLHAPUR,Bajar Bhogaon ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Bandiwade ,416230,,,,,,
MAHARASHTRA,KOLHAPUR,Bhamate ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Borgaon ,416230,,,,,,
MAHARASHTRA,KOLHAPUR,Dhundwade ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Ghotavade ,416230,,,,,,
MAHARASHTRA,KOLHAPUR,Kakhe ,416114,,,,,,
MAHARASHTRA,KOLHAPUR,Kale ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Kaneri (Panhala) ,416230,,,,,,
MAHARASHTRA,KOLHAPUR,Karanjphen ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Karanjphen ,416230,,,,,,
MAHARASHTRA,KOLHAPUR,Kasba Thane ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Kate Bhogaon ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Khupire ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Kisrul ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Kodoli ,416114,,,,,,
MAHARASHTRA,KOLHAPUR,Kolik ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Kololi ,416230,,,,,,
MAHARASHTRA,KOLHAPUR,Koparde ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Kotoli ,416230,,,,,,
MAHARASHTRA,KOLHAPUR,Majgaon ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Malapude ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Male ,416114,,,,,,
MAHARASHTRA,KOLHAPUR,Mhasurli ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Mohare ,416114,,,,,,
MAHARASHTRA,KOLHAPUR,Nandgaon ,416230,,,,,,
MAHARASHTRA,KOLHAPUR,Padal ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Panhala ,416201,,,,,,
MAHARASHTRA,KOLHAPUR,Panutre ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Parkhandale ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Pat Panhala ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Pisatri ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Pohale T/F Borgaon ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Punal ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Rakshi ,416201,,,,,,
MAHARASHTRA,KOLHAPUR,Satave ,416114,,,,,,
MAHARASHTRA,KOLHAPUR,Savarde T/F Satave ,416114,,,,,,
MAHARASHTRA,KOLHAPUR,Sule ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Tirpan ,416230,,,,,,
MAHARASHTRA,KOLHAPUR,Vetawade ,416205,,,,,,
MAHARASHTRA,KOLHAPUR,Warnanagar ,416113,,,,,,
MAHARASHTRA,KOLHAPUR,Yavluj ,416205,,,,,,
MAHARASHTRA,RATNAGIRI,Nivsar ,415803,,,,,,
MAHARASHTRA,RATNAGIRI,Palu ,416701,,,,,,
MAHARASHTRA,RATNAGIRI,Panhale ,415643,,,,,,
MAHARASHTRA,RATNAGIRI,Prabhanvalli ,416701,,,,,,
MAHARASHTRA,RATNAGIRI,Punas ,416712,,,,,,
MAHARASHTRA,RATNAGIRI,Ringane ,415643,,,,,,
MAHARASHTRA,RATNAGIRI,Roon ,416701,,,,,,
MAHARASHTRA,RATNAGIRI,Salpe ,415802,,,,,,
MAHARASHTRA,RATNAGIRI,Satavali ,416701,,,,,,
MAHARASHTRA,RATNAGIRI,Shiposhi ,415802,,,,,,
MAHARASHTRA,RATNAGIRI,Shirambavali ,415803,,,,,,
MAHARASHTRA,RATNAGIRI,Shiravali ,415643,,,,,,
MAHARASHTRA,RATNAGIRI,Talavade ,416712,,,,,,
MAHARASHTRA,RATNAGIRI,Upale ,416712,,,,,,
MAHARASHTRA,RATNAGIRI,Vadgaon ,416701,,,,,,
MAHARASHTRA,RATNAGIRI,Vangule ,416701,,,,,,
MAHARASHTRA,RATNAGIRI,Veral ,416712,,,,,,
MAHARASHTRA,RATNAGIRI,Veravali Budruk ,416701,,,,,,
MAHARASHTRA,RATNAGIRI,Veravali Khurd ,416701,,,,,,
MAHARASHTRA,RATNAGIRI,Vhel ,415643,,,,,,
MAHARASHTRA,RATNAGIRI,Vilavade ,415643,,,,,,
MAHARASHTRA,RATNAGIRI,Waghangaon ,415643,,,,,,
MAHARASHTRA,RATNAGIRI,Waghrat ,416712,,,,,,
MAHARASHTRA,RATNAGIRI,Waked ,415643,,,,,,
MAHARASHTRA,RATNAGIRI,Zapade ,416701,,,,,,
MAHARASHTRA,RATNAGIRI,Amdave ,415203,,,,,,
MAHARASHTRA,RATNAGIRI,Bankot ,415208,,,,,,
MAHARASHTRA,RATNAGIRI,Chinchghar ,415203,,,,,,
MAHARASHTRA,RATNAGIRI,Dahagaon ,415203,,,,,,
MAHARASHTRA,RATNAGIRI,Devhare ,415208,,,,,,
MAHARASHTRA,RATNAGIRI,Dhutroli ,415203,,,,,,
MAHARASHTRA,RATNAGIRI,Gharadi ,415203,,,,,,
MAHARASHTRA,RATNAGIRI,Gothe ,415208,,,,,,
MAHARASHTRA,RATNAGIRI,Kumbale ,415203,,,,,,
MAHARASHTRA,RATNAGIRI,Latwan ,415202,,,,,,
MAHARASHTRA,RATNAGIRI,Mandangad ,415203,,,,,,
MAHARASHTRA,RATNAGIRI,Mhapral ,415203,,,,,,
MAHARASHTRA,RATNAGIRI,Nigadi ,415208,,,,,,
MAHARASHTRA,RATNAGIRI,Padve ,415214,,,,,,
MAHARASHTRA,RATNAGIRI,Peve ,415214,,,,,,
MAHARASHTRA,RATNAGIRI,Pimploli ,415202,,,,,,
MAHARASHTRA,RATNAGIRI,Shipole ,415208,,,,,,
MAHARASHTRA,RATNAGIRI,Soveli ,415203,,,,,,
MAHARASHTRA,RATNAGIRI,Takede ,415203,,,,,,
MAHARASHTRA,RATNAGIRI,Tide ,415202,,,,,,
MAHARASHTRA,RATNAGIRI,Tulshi ,415203,,,,,,
MAHARASHTRA,RATNAGIRI,Umroli ,415208,,,,,,
MAHARASHTRA,RATNAGIRI,Valote ,415202,,,,,,
MAHARASHTRA,RATNAGIRI,Velas ,415208,,,,,,
MAHARASHTRA,RATNAGIRI,Veshvi ,415208,,,,,,
MAHARASHTRA,RATNAGIRI,Adivare ,416707,,,,,,
MAHARASHTRA,RATNAGIRI,Ajiwali ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Ambolgad ,415806,,,,,,
MAHARASHTRA,RATNAGIRI,Angale ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Ansure ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Bagave Wadi ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Bhalavali ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Bhoo ,416713,,,,,,
MAHARASHTRA,RATNAGIRI,Burambe Wadi ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Dale ,415805,,,,,,
MAHARASHTRA,RATNAGIRI,Dasur ,416713,,,,,,
MAHARASHTRA,RATNAGIRI,Devache Gothane ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Devihasol ,416713,,,,,,
MAHARASHTRA,RATNAGIRI,Dhaulwali ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Dhopeshwar ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Dongar ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Donivade ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Gothane Doniwade ,416705,,,,,,
MAHARASHTRA,RATNAGIRI,Goval ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Haral ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Hasol Tarf Saundal ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Hatade ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Holi ,415805,,,,,,
MAHARASHTRA,RATNAGIRI,Jaitapur ,415805,,,,,,
MAHARASHTRA,RATNAGIRI,Jawalethar ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Juwathi ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Kajirda ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Kalsavali ,416705,,,,,,
MAHARASHTRA,RATNAGIRI,Karak ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Karavali ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Kasheli ,416707,,,,,,
MAHARASHTRA,RATNAGIRI,Katali Sagave ,416709,,,,,,
MAHARASHTRA,RATNAGIRI,Kelavali ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Kharvate ,416705,,,,,,
MAHARASHTRA,RATNAGIRI,Kodavali ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Kolamb ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Kolwan Chuna ,416705,,,,,,
MAHARASHTRA,RATNAGIRI,Kolwan Khadi ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Kondsur Budruk ,416707,,,,,,
MAHARASHTRA,RATNAGIRI,Kondye ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Kotapur ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Kumbhavade ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Kuveshi ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Madban ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Miland ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Mithgavane ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Moor ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Moroshi ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Mosam ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Nanar ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Nata ,415806,,,,,,
MAHARASHTRA,RATNAGIRI,Niveli ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Oni ,416705,,,,,,
MAHARASHTRA,RATNAGIRI,Oshivale ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Ozare ,416705,,,,,,
MAHARASHTRA,RATNAGIRI,Pachal ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Padave ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Pangare ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Panhale Tarf Saundal ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Parule ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Pendkhale ,416713,,,,,,
MAHARASHTRA,RATNAGIRI,Prindavan ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Rajapur ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Rajwadi ,416707,,,,,,
MAHARASHTRA,RATNAGIRI,Raypatan ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Sagave ,416709,,,,,,
MAHARASHTRA,RATNAGIRI,Sakhar ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Sasale ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Saundal ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Savdav ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Shivane Budruk ,416713,,,,,,
MAHARASHTRA,RATNAGIRI,Shivane Khurd ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Solgaon ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Soliwade ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Talavade ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Talgaon ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Tamhane ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Taral ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Tiware ,416705,,,,,,
MAHARASHTRA,RATNAGIRI,Upale ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Vadad Hasol ,416713,,,,,,
MAHARASHTRA,RATNAGIRI,Vilye ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Wadavali ,416705,,,,,,
MAHARASHTRA,RATNAGIRI,Walye ,416702,,,,,,
MAHARASHTRA,RATNAGIRI,Watul ,415643,,,,,,
MAHARASHTRA,RATNAGIRI,Yelvan ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Yerdav ,416704,,,,,,
MAHARASHTRA,RATNAGIRI,Agave ,415616,,,,,,
MAHARASHTRA,RATNAGIRI,Ambed Budruk ,415637,,,,,,
MAHARASHTRA,RATNAGIRI,Basani ,415629,,,,,,
MAHARASHTRA,RATNAGIRI,Bhatye ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Bhoke ,415639,,,,,,
MAHARASHTRA,RATNAGIRI,Chafe ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Chandor ,415616,,,,,,
MAHARASHTRA,RATNAGIRI,Charveli ,415619,,,,,,
MAHARASHTRA,RATNAGIRI,Chave ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Chinchkhari ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Dande Adom ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Deud ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Dhamanse ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Dorle ,415626,,,,,,
MAHARASHTRA,RATNAGIRI,Ganeshgule ,415616,,,,,,
MAHARASHTRA,RATNAGIRI,Ganpatipule ,415615,,,,,,
MAHARASHTRA,RATNAGIRI,Gavade Ambere ,415626,,,,,,
MAHARASHTRA,RATNAGIRI,Gavkhadi ,415626,,,,,,
MAHARASHTRA,RATNAGIRI,Golap ,415616,,,,,,
MAHARASHTRA,RATNAGIRI,Harcheri ,416712,,,,,,
MAHARASHTRA,RATNAGIRI,Hatkhamba ,415619,,,,,,
MAHARASHTRA,RATNAGIRI,Ibrahimpattan ,416712,,,,,,
MAHARASHTRA,RATNAGIRI,Jaigad ,415614,,,,,,
MAHARASHTRA,RATNAGIRI,Jambhari ,415613,,,,,,
MAHARASHTRA,RATNAGIRI,Kalbadevi ,415629,,,,,,
MAHARASHTRA,RATNAGIRI,Kalzondi ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Kapad Gaon ,415619,,,,,,
MAHARASHTRA,RATNAGIRI,Karbude ,415639,,,,,,
MAHARASHTRA,RATNAGIRI,Karla ,415630,,,,,,
MAHARASHTRA,RATNAGIRI,Kasarveli ,415629,,,,,,
MAHARASHTRA,RATNAGIRI,Kelye ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Kespuri ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Khalgaon ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Khanu ,415803,,,,,,
MAHARASHTRA,RATNAGIRI,Khedashi ,415639,,,,,,
MAHARASHTRA,RATNAGIRI,Kolambe ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Kolisare ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Kondye ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Kotawada ,415617,,,,,,
MAHARASHTRA,RATNAGIRI,Majgaon ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Malgund ,415615,,,,,,
MAHARASHTRA,RATNAGIRI,Manjare ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Mavlange ,415616,,,,,,
MAHARASHTRA,RATNAGIRI,Mervi ,415616,,,,,,
MAHARASHTRA,RATNAGIRI,MIDC (RTG) ,415639,,,,,,
MAHARASHTRA,RATNAGIRI,Mirjole ,415639,,,,,,
MAHARASHTRA,RATNAGIRI,Mirya ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Nachane ,415639,,,,,,
MAHARASHTRA,RATNAGIRI,Nakhare ,415616,,,,,,
MAHARASHTRA,RATNAGIRI,Nanij ,415803,,,,,,
MAHARASHTRA,RATNAGIRI,Nevare ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Nirul ,415616,,,,,,
MAHARASHTRA,RATNAGIRI,Nivendi ,415615,,,,,,
MAHARASHTRA,RATNAGIRI,Niwali ,415639,,,,,,
MAHARASHTRA,RATNAGIRI,Ori ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Pali (RTG) ,415803,,,,,,
MAHARASHTRA,RATNAGIRI,Panval ,415619,,,,,,
MAHARASHTRA,RATNAGIRI,Pawas ,415616,,,,,,
MAHARASHTRA,RATNAGIRI,Phansavale ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Phansop ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Pirandavane ,415617,,,,,,
MAHARASHTRA,RATNAGIRI,Pochari ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Pomendi Budruk ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Pomendi Khurd ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Purnagad ,415616,,,,,,
MAHARASHTRA,RATNAGIRI,Rai ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Ranpat ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Ratnagiri Collectorate ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Ratnagiri H.O,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Saitavada ,415613,,,,,,
MAHARASHTRA,RATNAGIRI,Sathare Bambar ,415803,,,,,,
MAHARASHTRA,RATNAGIRI,Shirgaon (RTG) ,415629,,,,,,
MAHARASHTRA,RATNAGIRI,Shivaji Nagar (RTG) ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Shivar Ambere ,415626,,,,,,
MAHARASHTRA,RATNAGIRI,Someshwar ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Tarval ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Tembye ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Tike ,416712,,,,,,
MAHARASHTRA,RATNAGIRI,Tilak Memorial (RTG) ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Tonade ,415612,,,,,,
MAHARASHTRA,RATNAGIRI,Varawade ,415620,,,,,,
MAHARASHTRA,RATNAGIRI,Velvand ,415619,,,,,,
MAHARASHTRA,RATNAGIRI,Vetoshi ,415617,,,,,,
MAHARASHTRA,RATNAGIRI,Wanke ,415803,,,,,,
MAHARASHTRA,RATNAGIRI,Watad ,415613,,,,,,
MAHARASHTRA,RATNAGIRI,Zare Wadi ,415619,,,,,,
MAHARASHTRA,RATNAGIRI,Ambav ,415608,,,,,,
MAHARASHTRA,RATNAGIRI,Ambav ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Ambavali ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Angavali ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Antravali ,415610,,,,,,
MAHARASHTRA,RATNAGIRI,Aravali ,415608,,,,,,
MAHARASHTRA,RATNAGIRI,Bamnoli ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Belari Budruk ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Bhadkamba ,415801,,,,,,
MAHARASHTRA,RATNAGIRI,Chafavali ,415807,,,,,,
MAHARASHTRA,RATNAGIRI,Chikhali ,415609,,,,,,
MAHARASHTRA,RATNAGIRI,Choravane ,415803,,,,,,
MAHARASHTRA,RATNAGIRI,Dabhole ,415803,,,,,,
MAHARASHTRA,RATNAGIRI,Deole Ghera Prachitgad ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Devade ,415801,,,,,,
MAHARASHTRA,RATNAGIRI,Devale ,415807,,,,,,
MAHARASHTRA,RATNAGIRI,Devrukh ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Dhamani ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Dhamapur ,415608,,,,,,
MAHARASHTRA,RATNAGIRI,Dingni ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Fungus ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Ghativale ,415803,,,,,,
MAHARASHTRA,RATNAGIRI,Golavali ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Harpude ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Hativ ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Kadwai ,415609,,,,,,
MAHARASHTRA,RATNAGIRI,Kalambaste ,415610,,,,,,
MAHARASHTRA,RATNAGIRI,Kalambushi ,415608,,,,,,
MAHARASHTRA,RATNAGIRI,Kankadi ,415803,,,,,,
MAHARASHTRA,RATNAGIRI,Karambele Tarf Devale ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Karbhatale ,415610,,,,,,
MAHARASHTRA,RATNAGIRI,Karjuve ,415608,,,,,,
MAHARASHTRA,RATNAGIRI,Karli ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Kasar Kolwan ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Kasba ,415610,,,,,,
MAHARASHTRA,RATNAGIRI,Kase ,415608,,,,,,
MAHARASHTRA,RATNAGIRI,Katavali ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Kirbet ,415801,,,,,,
MAHARASHTRA,RATNAGIRI,Kirduve ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Kolambe(S) ,415637,,,,,,
MAHARASHTRA,RATNAGIRI,Kondivare ,415608,,,,,,
MAHARASHTRA,RATNAGIRI,Kosumb ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Kumbharkhani ,415607,,,,,,
MAHARASHTRA,RATNAGIRI,Kundi ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Kurdhunda ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Lowale ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Mabhale ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Makhajan ,415608,,,,,,
MAHARASHTRA,RATNAGIRI,Maral ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Masrang ,415609,,,,,,
MAHARASHTRA,RATNAGIRI,Meghi ,415807,,,,,,
MAHARASHTRA,RATNAGIRI,Morde ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Muchari ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Murdav ,415608,,,,,,
MAHARASHTRA,RATNAGIRI,Murshi ,415801,,,,,,
MAHARASHTRA,RATNAGIRI,Narduve ,415608,,,,,,
MAHARASHTRA,RATNAGIRI,Nayari ,415610,,,,,,
MAHARASHTRA,RATNAGIRI,Nive Budruk ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Ozare Budruk ,415801,,,,,,
MAHARASHTRA,RATNAGIRI,Ozare Khurd ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Pachambe ,415607,,,,,,
MAHARASHTRA,RATNAGIRI,Pangari ,415639,,,,,,
MAHARASHTRA,RATNAGIRI,Parchuri ,415637,,,,,,
MAHARASHTRA,RATNAGIRI,Patgaon ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Phansavane ,415610,,,,,,
MAHARASHTRA,RATNAGIRI,Pirandavane ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Rajivili ,415607,,,,,,
MAHARASHTRA,RATNAGIRI,Rajwadi ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Sadavali ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Sakharpa ,415801,,,,,,
MAHARASHTRA,RATNAGIRI,Sangave ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Sangmeshwar ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Sayale ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Shirambe ,415641,,,,,,
MAHARASHTRA,RATNAGIRI,Shringarpur ,415610,,,,,,
MAHARASHTRA,RATNAGIRI,Sonavade ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Talekante ,415637,,,,,,
MAHARASHTRA,RATNAGIRI,Tambedi ,415610,,,,,,
MAHARASHTRA,RATNAGIRI,Tamhane ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Terye ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Tiware Ghera Prachitgad ,415610,,,,,,
MAHARASHTRA,RATNAGIRI,Tulsani ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Tural ,415609,,,,,,
MAHARASHTRA,RATNAGIRI,Ujgaon ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Ukshi ,415637,,,,,,
MAHARASHTRA,RATNAGIRI,Umare ,415610,,,,,,
MAHARASHTRA,RATNAGIRI,Vandri ,415637,,,,,,
MAHARASHTRA,RATNAGIRI,Vanzole ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Waingane ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Washi Tarf Devrukh ,415804,,,,,,
MAHARASHTRA,RATNAGIRI,Washi Tarf Sangmeshwar ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Ghodavali ,415639,,,,,,
MAHARASHTRA,RATNAGIRI,Shembavane ,415611,,,,,,
MAHARASHTRA,RATNAGIRI,Burambad ,415608,,,,,,
MAHARASHTRA,SANGLI,Atpadi ,415301,,,,,,
MAHARASHTRA,SANGLI,Awalai ,415315,,,,,,
MAHARASHTRA,SANGLI,Banpuri ,415306,,,,,,
